room_price,district,number_of_bedrooms,number_of_beds,number_of_individual_bathrooms,number_of_shared_bathrooms,refund_rule,type_airbnb,wifi,essentials,laptop_workspace,airconditioning,heating,TV,cable_TV,washing_machine,kitchen,hanger,paid_parking,free_parking,breakfast,shampoo,coffee_maker,tableware,oven,microwave,refrigerator,stove,luggage_store,long_stays_allowed,hair_dryer,first_aid_kit,LUXURY_ITEMS,FIRE_ITEMS,iron,hot_water,doorlock,greetings_from_host,extra_bedclothes,garden_or_backyard,guest_entrance,SECURITY_ITEMS,BABY_ITEMS,ethernet,balcony,dish_washer,pocket_wifi,plug_cover,river_lake_side
53374,노원구,1,2,1,0,엄격,로프트 전체,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
125006,종로구,1,5,1,0,일반,게스트용 별채의 개인실,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
21350,마포구,1,6,1,0,일반,호스텔의 다인실,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25619,마포구,1,1,1,0,엄격,호스텔의 개인실,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85397,마포구,2,4,1,0,일반,콘도(아파트) 전체,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
74722,용산구,2,4,1,0,엄격,로프트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
90734,중구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55508,중구,1,2,1,0,엄격,게스트용 별채의 개인실,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
131417,중구,0,1,1,0,일반,호텔의 객실,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21350,성북구,1,1,0,1,유연,아파트의 개인실,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
78992,송파구,2,2,1,0,일반,타운하우스 전체,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32024,마포구,1,1,0,1,엄격,아파트의 개인실,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
92869,중구,1,2,1,0,엄격,게스트용 별채의 개인실,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50171,마포구,1,1,1,0,엄격,B&b의 개인실,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17085,마포구,1,6,0,0,엄격,주택의 다인실,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12814,서대문구,1,1,0,0,엄격,B&b의 다인실,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50171,용산구,1,1,1,0,일반,호스텔의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59779,마포구,1,1,1,0,엄격,게스트용 별채의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
80059,강남구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
55509,강서구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
77924,송파구,1,2,1,0,유연,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
20288,마포구,1,6,2,0,엄격,주택의 다인실,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102569,용산구,1,3,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105678,중구,1,1,1,0,일반,호텔의 객실,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85397,마포구,0,2,1,0,엄격,아파트 전체,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61914,용산구,1,3,1,0,일반,주택의 개인실,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
57644,강서구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
58712,용산구,1,5,0,2,엄격,주택의 개인실,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,3,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0
32024,마포구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
33091,동대문구,1,1,0,1,엄격,주택의 개인실,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69385,영등포구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,2,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
146375,용산구,4,6,2,0,일반,아파트 전체,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128212,용산구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
35226,용산구,1,2,1,0,엄격,주택의 개인실,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
46968,용산구,1,1,1,0,엄격,B&b의 개인실,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
38428,중구,1,3,0,0,유연,타운하우스의 개인실,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
59778,광진구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
48036,마포구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,3,1,0,0,1,1,0
79064,종로구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
74722,용산구,2,4,1,0,엄격,로프트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87532,중구,0,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,3,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
82194,마포구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64049,성동구,1,2,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20288,마포구,1,4,8,0,엄격,호스텔의 다인실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69385,서초구,0,1,1,0,유연,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41632,중구,1,1,1,0,엄격,공동주택의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
148512,중구,2,4,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
43766,강남구,1,1,0,1,엄격,아파트의 개인실,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
85397,동대문구,1,2,0,1,유연,주택의 개인실,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35226,서초구,2,2,1,0,유연,아파트의 개인실,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
35227,광진구,3,3,0,1,유연,주택의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,3,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
27754,서초구,1,1,2,0,일반,게스트용 별채의 다인실,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28821,마포구,1,1,3,0,엄격,주택의 다인실,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
67250,종로구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
89748,서초구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
84329,중구,0,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
74722,강남구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17085,마포구,1,4,0,0,일반,호스텔의 다인실,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
74722,용산구,2,4,1,0,엄격,로프트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20282,중구,1,6,0,0,엄격,호스텔의 다인실,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42698,송파구,1,1,0,1,엄격,타운하우스의 개인실,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
86464,종로구,1,2,1,0,일반,호텔의 객실,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78992,마포구,1,2,1,0,엄격,로프트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
78992,강남구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
80059,종로구,1,2,1,0,유연,아파트의 개인실,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58712,용산구,1,3,0,2,엄격,주택의 개인실,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,3,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0
64049,용산구,1,2,1,0,일반,아파트 전체,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
50172,강남구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,3,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
72587,마포구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
58710,마포구,1,1,0,4,일반,주택의 개인실,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
50171,용산구,1,2,1,0,유연,B&b의 개인실,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
99364,종로구,0,2,1,0,엄격,호텔의 객실,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19220,마포구,1,4,2,0,엄격,주택의 다인실,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80059,강남구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
80059,강동구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19220,마포구,1,4,2,0,엄격,주택의 다인실,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34159,중구,1,1,1,0,일반,B&b의 개인실,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
80059,강남구,0,1,1,0,유연,아파트 전체,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74722,마포구,1,2,1,0,엄격,로프트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24552,송파구,1,1,1,0,유연,게스트용 별채의 개인실,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26687,종로구,1,4,1,0,엄격,B&b의 다인실,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21350,강서구,1,1,1,0,일반,아파트의 개인실,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,3,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
55509,서초구,1,1,1,0,유연,아파트의 개인실,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41631,마포구,1,1,0,1,일반,주택의 개인실,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
120733,광진구,3,1,1,0,일반,아파트 전체,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19220,종로구,1,6,1,0,일반,호스텔의 다인실,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
84329,중구,0,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54440,마포구,0,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42698,용산구,1,1,1,0,일반,주택의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
95004,마포구,1,3,1,0,엄격,주택의 개인실,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
23485,중구,1,4,1,0,엄격,B&b의 다인실,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55509,마포구,1,2,1,0,일반,주택의 개인실,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72587,중구,3,2,1,0,엄격,로프트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
27755,광진구,1,1,2,0,엄격,B&b의 다인실,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12814,중구,1,6,1,0,엄격,아파트의 다인실,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89666,용산구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
23485,마포구,1,6,1,0,일반,주택의 다인실,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
41631,종로구,1,2,5.5,0,엄격,주택의 개인실,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42698,서초구,1,1,0,1,일반,주택의 개인실,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85397,종로구,1,3,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74722,용산구,2,4,1,0,엄격,로프트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18153,용산구,1,4,1,0,유연,아파트의 다인실,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29889,종로구,1,1,0,1,일반,주택의 개인실,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45901,용산구,1,2,0,1,엄격,주택의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
39496,마포구,1,4,1,0,일반,B&b의 다인실,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100432,영등포구,2,4,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
42699,강남구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39496,종로구,1,2,5.5,0,유연,게스트용 별채의 개인실,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68317,구로구,2,2,1,0,엄격,B&B 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,0,1,6,0,1,0,0,1,0
29889,동대문구,1,8,2,0,일반,주택의 다인실,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90734,중구,1,1,1,0,엄격,B&b의 개인실,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89666,강남구,1,1,1,0,유연,호텔의 객실,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70454,중구,1,1,1,0,엄격,아파트의 개인실,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39496,종로구,1,1,1,0,일반,주택의 개인실,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
16017,중구,1,6,1,0,엄격,게스트용 별채의 다인실,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118488,중구,1,4,1,0,엄격,로프트 전체,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39496,마포구,1,2,0,2,일반,게스트용 별채의 개인실,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
48037,마포구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
119664,용산구,3,6,2,0,유연,아파트 전체,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33091,마포구,1,1,1,0,엄격,호텔의 객실,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23492,용산구,1,1,1,0,일반,B&b의 다인실,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115390,중구,1,3,1,0,엄격,게스트용 별채의 개인실,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
78992,강남구,1,1,1,0,일반,아파트 전체,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
30956,중구,1,1,1,0,엄격,B&b의 개인실,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42698,용산구,1,1,1,0,일반,주택의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
